id_pais_origen,id_pais_destino,migrantes
POL,PHL,75.0
POL,PRT,449.0
POL,PRI,54.0
POL,QAT,3399.0
POL,REU,79.0
POL,ROU,1211.0
POL,RUS,442389.0
POL,RWA,2.0
POL,SPM,1.0
POL,WSM,5.0
POL,SAU,53.0
POL,SEN,170.0
POL,SCG,8976.0
POL,SYC,14.0
POL,SLE,28.0
POL,SGP,269.0
POL,SVK,3442.0
POL,SVN,550.0
POL,SOM,8.0
POL,ZAF,4160.0
POL,ESP,13253.0
POL,SDN,222.0
POL,SUR,5.0
POL,SWZ,8.0
POL,SWE,39685.0
POL,CHE,4900.0
POL,SYR,23.0
POL,TWN,1.0
POL,TZA,244.0
POL,THA,93.0
POL,TGO,48.0
POL,TON,14.0
POL,TTO,4.0
POL,TUN,18.0
POL,TUR,3456.0
POL,UGA,210.0
POL,UKR,214578.0
POL,ARE,82.0
POL,GBR,207480.0
POL,USA,490599.0
POL,URY,1411.0
POL,VUT,3.0
POL,VEN,778.0
POL,VNM,14.0
POL,VIR,4.0
POL,WLF,4.0
POL,PSE,2514.0
POL,YEM,1173.0
POL,ZMB,33.0
POL,ZWE,409.0
PRT,AFG,3.0
PRT,DZA,78.0
PRT,AND,8513.0
PRT,AGO,10113.0
PRT,AIA,3.0
PRT,ATG,19.0
PRT,ARG,9019.0
PRT,ABW,189.0
PRT,AUS,15296.0
PRT,AUT,1341.0
PRT,BHS,1.0
PRT,BGD,6.0
PRT,BRB,20.0
PRT,BEL,26651.0
PRT,BLZ,4.0
PRT,BEN,22.0
PRT,BMU,1740.0
PRT,BOL,40.0
PRT,BIH,242.0
PRT,BWA,328.0
PRT,BRA,212917.0
PRT,BGR,30.0
PRT,BFA,67.0
PRT,KHM,102.0
PRT,CMR,25.0
PRT,CAN,151562.0
PRT,CPV,1810.0
PRT,CYM,19.0
PRT,CAF,40.0
PRT,TCD,3.0
PRT,CHL,246.0
PRT,CHN,858.0
PRT,COL,448.0
PRT,COD,2620.0
PRT,COG,72.0
PRT,COK,2.0
PRT,CRI,58.0
PRT,CIV,48.0
PRT,HRV,28.0
PRT,CUB,19.0
PRT,CYP,30.0
PRT,CZE,39.0
PRT,DNK,672.0
PRT,DJI,2.0
PRT,DMA,2.0
PRT,DOM,196.0
PRT,ECU,702.0
PRT,EGY,70.0
PRT,SLV,14.0
PRT,GNQ,8.0
PRT,ETH,147.0
PRT,FJI,1.0
PRT,FIN,177.0
PRT,FRA,141016.0
PRT,GUF,1074.0
PRT,PYF,4.0
PRT,GAB,52.0
PRT,GMB,96.0
PRT,DEU,138240.0
PRT,GHA,203.0
PRT,GIB,51.0
PRT,GRC,254.0
PRT,GRL,2.0
PRT,GRD,8.0
PRT,GLP,159.0
PRT,GUM,7.0
PRT,GTM,17.0
PRT,GIN,147.0
PRT,GNB,282.0
PRT,GUY,135.0
PRT,HTI,12.0
PRT,HND,7.0
PRT,HKG,2681.0
PRT,HUN,59.0
PRT,ISL,98.0
PRT,IND,298.0
PRT,IDN,10.0
PRT,IRL,618.0
PRT,ISR,11.0
PRT,ITA,5262.0
PRT,JAM,39.0
PRT,JPN,7147.0
PRT,JOR,11.0
PRT,KEN,4.0
PRT,KIR,2.0
PRT,PRK,76.0
PRT,KOR,15.0
PRT,KGZ,5.0
PRT,LVA,1.0
PRT,LBN,7.0
PRT,LSO,8.0
PRT,LBR,10.0
PRT,LBY,45.0
PRT,LIE,368.0
PRT,LTU,3.0
PRT,LUX,41352.0
PRT,MAC,1591.0
PRT,MKD,1312.0
PRT,MDG,153.0
PRT,MWI,154.0
PRT,MYS,405.0
PRT,MTQ,60.0
PRT,MRT,6.0
PRT,MUS,428.0
PRT,MEX,278.0
PRT,MCO,406.0
PRT,MNG,3.0
PRT,MAR,634.0
PRT,MOZ,35888.0
PRT,MMR,3.0
PRT,NAM,1796.0
PRT,NPL,13.0
PRT,NLD,10385.0
PRT,ANT,1032.0
PRT,NCL,5.0
PRT,NZL,137.0
PRT,NIC,13.0
PRT,NER,70.0
PRT,NGA,631.0
PRT,MNP,1.0
PRT,NOR,723.0
PRT,PAK,19.0
PRT,PLW,1.0
PRT,PAN,141.0
PRT,PRY,43.0
PRT,PER,141.0
PRT,PHL,89.0
PRT,POL,64.0
PRT,PRI,385.0
PRT,QAT,10.0
PRT,REU,499.0
PRT,ROU,115.0
PRT,RWA,109.0
PRT,STP,261.0
PRT,SAU,3.0
PRT,SEN,43.0
PRT,SCG,1557.0
PRT,SYC,22.0
PRT,SLE,6.0
PRT,SGP,124.0
PRT,SVK,4.0
PRT,SLB,1.0
PRT,ZAF,19132.0
PRT,ESP,45479.0
PRT,KNA,2.0
PRT,LCA,6.0
PRT,VCT,3.0
PRT,SDN,71.0
PRT,SWZ,404.0
PRT,SWE,2487.0
PRT,CHE,148832.0
PRT,SYR,1.0
PRT,TWN,106.0
PRT,TZA,10.0
PRT,THA,226.0
PRT,TLS,74.0
PRT,TGO,410.0
PRT,TON,2.0
PRT,TTO,28.0
PRT,TUN,96.0
PRT,TUR,224.0
PRT,TCA,3.0
PRT,UGA,9.0
PRT,ARE,5.0
PRT,GBR,3338.0
PRT,USA,212370.0
PRT,URY,678.0
PRT,VEN,54250.0
PRT,VNM,11.0
PRT,VIR,26.0
PRT,VGB,19.0
PRT,PSE,1.0
PRT,ZMB,204.0
PRT,ZWE,2613.0
PRI,AIA,39.0
PRI,ATG,32.0
PRI,ARM,566.0
PRI,ABW,33.0
PRI,AUS,70.0
PRI,BHS,15.0
PRI,BRB,30.0
PRI,BLZ,62.0
PRI,BMU,14.0
PRI,BOL,39.0
PRI,BFA,2.0
PRI,KHM,10.0
PRI,CMR,90.0
PRI,CAN,282.0
PRI,CYM,74.0
PRI,TCD,10.0
PRI,CHL,180.0
PRI,CHN,1.0
PRI,COL,442.0
PRI,COM,7.0
PRI,CRI,268.0
PRI,CUB,132.0
PRI,CYP,2.0
PRI,DJI,3.0
PRI,DMA,15.0
PRI,DOM,10690.0
PRI,ECU,170.0
PRI,FRA,18.0
PRI,GUF,41.0
PRI,DEU,1.0
PRI,GHA,8.0
PRI,GRC,12.0
PRI,GRL,13.0
PRI,GRD,32.0
PRI,GLP,418.0
PRI,GTM,64.0
PRI,GNB,11.0
PRI,HTI,46.0
PRI,HND,94.0
PRI,HKG,13.0
PRI,IND,59.0
PRI,IDN,1.0
PRI,IRL,15.0
PRI,ISR,12.0
PRI,JAM,168.0
PRI,KEN,7.0
PRI,LBR,126.0
PRI,MTQ,17.0
PRI,MYT,1.0
PRI,MEX,2003.0
PRI,NLD,81.0
PRI,ANT,80.0
PRI,NZL,15.0
PRI,NIC,50.0
PRI,NOR,13.0
PRI,PAK,2.0
PRI,PAN,343.0
PRI,PRY,39.0
PRI,PER,92.0
PRI,PHL,53.0
PRI,POL,1.0
PRI,RUS,7564.0
PRI,SEN,2.0
PRI,SGP,12.0
PRI,SOM,2.0
PRI,ZAF,44.0
PRI,KNA,63.0
PRI,LCA,23.0
PRI,VCT,28.0
PRI,SDN,120.0
PRI,TZA,106.0
PRI,THA,50.0
PRI,TTO,109.0
PRI,TUR,9.0
PRI,TCA,12.0
PRI,UKR,5110.0
PRI,ARE,1.0
PRI,GBR,28.0
PRI,USA,1455095.0
PRI,URY,30.0
PRI,VEN,534.0
PRI,VNM,1.0
PRI,VIR,4345.0
PRI,VGB,34.0
QAT,DZA,3.0
QAT,AUS,256.0
QAT,AUT,7.0
QAT,BHR,74.0
QAT,BOL,5.0
QAT,BRA,6.0
QAT,BGR,9.0
QAT,CAN,1083.0
QAT,CHN,3.0
QAT,COD,35.0
QAT,CYP,6.0
QAT,CZE,27.0
QAT,DNK,42.0
QAT,EGY,303.0
QAT,ETH,2.0
QAT,FIN,5.0
QAT,FRA,22.0
QAT,GMB,1.0
QAT,DEU,46.0
QAT,GRC,2.0
QAT,HKG,10.0
QAT,ISL,2.0
QAT,IDN,100.0
QAT,IRN,2.0
QAT,IRL,53.0
QAT,ISR,11.0
QAT,ITA,2.0
QAT,JPN,25.0
QAT,JOR,221.0
QAT,KWT,338.0
QAT,KGZ,4.0
QAT,LBN,18.0
QAT,LBY,202.0
QAT,MYS,2.0
QAT,MRT,12.0
QAT,MAR,3.0
QAT,MMR,3.0
QAT,NLD,34.0
QAT,NZL,50.0
QAT,NGA,11.0
QAT,NOR,12.0
QAT,OMN,35.0
QAT,PRY,1.0
QAT,PHL,17.0
QAT,POL,6.0
QAT,RWA,3.0
QAT,SAU,94.0
QAT,SGP,3.0
QAT,SVK,4.0
QAT,ESP,15.0
QAT,SWE,23.0
QAT,CHE,46.0
QAT,SYR,12.0
QAT,THA,300.0
QAT,TGO,3.0
QAT,TUR,33.0
QAT,ARE,101.0
QAT,GBR,22.0
QAT,VEN,1.0
QAT,VNM,5.0
QAT,PSE,1052.0
QAT,YEM,70.0
REU,ARM,21.0
REU,AUS,82.0
REU,BGD,2.0
REU,BRB,2.0
REU,BOL,1.0
REU,BIH,8.0
REU,BWA,2.0
REU,BRA,76.0
REU,BDI,1.0
REU,CMR,4.0
REU,CYM,1.0
REU,CHL,3.0
REU,CHN,1.0
REU,COL,3.0
REU,CUB,29.0
REU,DNK,2.0
REU,DJI,4.0
REU,ERI,6.0
REU,FIN,1.0
REU,FRA,91314.0
REU,GUF,91.0
REU,PYF,226.0
REU,GHA,17.0
REU,GRC,2.0
REU,GLP,32.0
REU,HKG,13.0
REU,IND,72.0
REU,IRL,9.0
REU,ISR,2.0
REU,JAM,3.0
REU,KEN,8.0
REU,LSO,1.0
REU,LUX,2.0
REU,MKD,109.0
REU,MWI,17.0
REU,MYS,2.0
REU,MTQ,91.0
REU,MYT,815.0
REU,MCO,37.0
REU,MOZ,14.0
REU,NLD,33.0
REU,NCL,584.0
REU,NZL,6.0
REU,NGA,1.0
REU,PAK,5.0
REU,PRI,29.0
REU,RUS,280.0
REU,SCG,23.0
REU,SYC,10.0
REU,SGP,1.0
REU,SVN,2.0
REU,SOM,12.0
REU,ZAF,142.0
REU,VCT,1.0
REU,SDN,101.0
REU,TTO,2.0
REU,TUR,5.0
REU,UGA,3.0
REU,UKR,189.0
REU,GBR,19604.0
REU,USA,918.0
REU,VIR,4.0
REU,WLF,20.0
REU,ZWE,30.0
ROU,AFG,4.0
ROU,ALB,140.0
ROU,DZA,11.0
ROU,AND,42.0
ROU,AGO,5.0
ROU,ARG,2567.0
ROU,AUS,12700.0
ROU,AUT,24647.0
ROU,BHR,11.0
ROU,BGD,13.0
ROU,BEL,2487.0
ROU,BLZ,10.0
ROU,BMU,22.0
ROU,BOL,41.0
ROU,BIH,944.0
ROU,BWA,8.0
ROU,BRA,3521.0
ROU,BGR,16801.0
ROU,BFA,9.0
ROU,KHM,20.0
ROU,CAN,59644.0
ROU,CAF,6.0
ROU,CHL,352.0
ROU,CHN,94.0
ROU,COL,189.0
ROU,COD,343.0
ROU,COK,2.0
ROU,CRI,75.0
ROU,HRV,421.0
ROU,CYP,2454.0
ROU,CZE,12066.0
ROU,DNK,2017.0
ROU,DOM,37.0
ROU,ECU,122.0
ROU,EGY,235.0
ROU,GNQ,1.0
ROU,EST,9.0
ROU,ETH,19.0
ROU,FRO,132.0
ROU,FIN,707.0
ROU,FRA,123957.0
ROU,GUF,36.0
ROU,PYF,4.0
ROU,GAB,7.0
ROU,GMB,13.0
ROU,DEU,324085.0
ROU,GHA,127.0
ROU,GIB,8.0
ROU,GRC,21132.0
ROU,GRL,1.0
ROU,GUM,6.0
ROU,GTM,6.0
ROU,GNB,3.0
ROU,GUY,5.0
ROU,HND,7.0
ROU,HKG,79.0
ROU,HUN,133077.0
ROU,ISL,66.0
ROU,IND,319.0
ROU,IDN,4.0
ROU,IRN,19.0
ROU,IRL,5264.0
ROU,ISR,139278.0
ROU,ITA,119123.0
ROU,JPN,1291.0
ROU,JOR,268.0
ROU,KIR,2.0
ROU,PRK,8.0
ROU,KWT,67.0
ROU,KGZ,81.0
ROU,LVA,67.0
ROU,LBN,3965.0
ROU,LBY,494.0
ROU,LIE,3.0
ROU,LTU,34.0
ROU,LUX,568.0
ROU,MAC,1.0
ROU,MKD,2034.0
ROU,MDG,11.0
ROU,MWI,2.0
ROU,MYS,127.0
ROU,MLT,41.0
ROU,MRT,20.0
ROU,MUS,1.0
ROU,MEX,246.0
ROU,MCO,357.0
ROU,MAR,1.0
ROU,MOZ,7.0
ROU,MMR,1.0
ROU,NAM,8.0
ROU,NPL,24.0
ROU,NLD,4822.0
ROU,NCL,5.0
ROU,NZL,917.0
ROU,NIC,5.0
ROU,NGA,7.0
ROU,MNP,1.0
ROU,NOR,1105.0
ROU,OMN,31.0
ROU,PAK,38.0
ROU,PAN,75.0
ROU,PNG,6.0
ROU,PRY,37.0
ROU,PER,216.0
ROU,PHL,151.0
ROU,POL,3623.0
ROU,PRT,3008.0
ROU,PRI,1.0
ROU,QAT,5925.0
ROU,REU,8.0
ROU,RUS,10.0
ROU,RWA,14.0
ROU,SAU,263.0
ROU,SEN,25.0
ROU,SCG,12423.0
ROU,SYC,3.0
ROU,SLE,4.0
ROU,SGP,40.0
ROU,SVK,3178.0
ROU,SVN,17.0
ROU,ZAF,683.0
ROU,ESP,47854.0
ROU,SWE,11646.0
ROU,CHE,3146.0
ROU,SYR,116.0
ROU,TWN,5.0
ROU,THA,157.0
ROU,TGO,4.0
ROU,TON,2.0
ROU,TUN,13.0
ROU,TUR,20853.0
ROU,UKR,5.0
ROU,ARE,411.0
ROU,GBR,21684.0
ROU,USA,140085.0
ROU,URY,469.0
ROU,VEN,749.0
ROU,VNM,5.0
ROU,PSE,3250.0
ROU,YEM,1510.0
ROU,ZMB,3.0
ROU,ZWE,82.0
RUS,ALB,41.0
RUS,DZA,244.0
RUS,AND,20.0
RUS,AGO,17.0
RUS,AIA,2.0
RUS,ATG,77.0
RUS,ARG,2350.0
RUS,ARM,29077.0
RUS,ABW,3.0
RUS,AUS,14882.0
RUS,AUT,4895.0
RUS,AZE,106281.0
RUS,BHS,5.0
RUS,BHR,12.0
RUS,BRB,13.0
RUS,BLR,549738.0
RUS,BEL,1129.0
RUS,BLZ,3.0
RUS,BEN,32.0
RUS,BMU,13.0
RUS,BTN,2.0
RUS,BOL,192.0
RUS,BIH,376.0
RUS,BRA,6490.0
RUS,BGR,29185.0
RUS,BFA,21.0
RUS,KHM,43.0
RUS,CAN,51588.0
RUS,CPV,12.0
RUS,CYM,13.0
RUS,CHL,578.0
RUS,CHN,620.0
RUS,COL,584.0
RUS,COD,73.0
RUS,COG,10.0
RUS,COK,2.0
RUS,CRI,450.0
RUS,CIV,65.0
RUS,HRV,7178.0
RUS,CUB,2186.0
RUS,CYP,5927.0
RUS,CZE,13452.0
RUS,DNK,2669.0
RUS,DMA,2.0
RUS,DOM,351.0
RUS,ECU,539.0
RUS,EGY,9587.0
RUS,EST,190599.0
RUS,ETH,4.0
RUS,FRO,82.0
RUS,FLK,18.0
RUS,FIN,10527.0
RUS,FRA,217690.0
RUS,GUF,68.0
RUS,PYF,4.0
RUS,GAB,1.0
RUS,GMB,3.0
RUS,GEO,119977.0
RUS,DEU,978793.0
RUS,GHA,72.0
RUS,GIB,14.0
RUS,GRC,16847.0
RUS,GRD,5.0
RUS,GLP,106.0
RUS,GUM,6.0
RUS,GTM,31.0
RUS,GIN,294.0
RUS,GNB,2.0
RUS,GUY,9.0
RUS,HTI,8.0
RUS,HND,19.0
RUS,HKG,1240.0
RUS,HUN,2639.0
RUS,ISL,372.0
RUS,IDN,3.0
RUS,IRN,21.0
RUS,IRQ,31.0
RUS,IRL,2695.0
RUS,ISR,420072.0
RUS,ITA,14864.0
RUS,JAM,25.0
RUS,JPN,3277.0
RUS,JOR,589.0
RUS,KAZ,1931909.0
RUS,KIR,2.0
RUS,PRK,55.0
RUS,KOR,5.0
RUS,KWT,147.0
RUS,KGZ,167792.0
RUS,LVA,238521.0
RUS,LBN,10722.0
RUS,LBR,4.0
RUS,LBY,8516.0
RUS,LIE,15.0
RUS,LTU,95737.0
RUS,LUX,461.0
RUS,MAC,22.0
RUS,MKD,2473.0
RUS,MDG,168.0
RUS,MWI,8.0
RUS,MYS,120.0
RUS,MLT,71.0
RUS,MTQ,40.0
RUS,MRT,57.0
RUS,MEX,1305.0
RUS,MDA,203909.0
RUS,MCO,627.0
RUS,MNG,3367.0
RUS,MAR,24.0
RUS,MMR,1.0
RUS,NLD,23439.0
RUS,ANT,51.0
RUS,NCL,5.0
RUS,NZL,2864.0
RUS,NIC,355.0
RUS,NER,90.0
RUS,NGA,814.0
RUS,MNP,1.0
RUS,NOR,3441.0
RUS,OMN,36.0
RUS,PAN,417.0
RUS,PNG,5.0
RUS,PRY,613.0
RUS,PER,740.0
RUS,PHL,81.0
RUS,POL,64036.0
RUS,PRT,1462.0
RUS,PRI,252.0
RUS,QAT,16022.0
RUS,REU,26.0
RUS,ROU,10001.0
RUS,RWA,3.0
RUS,SHN,1.0
RUS,SMR,57.0
RUS,STP,54.0
RUS,SAU,302.0
RUS,SEN,15.0
RUS,SCG,2415.0
RUS,SYC,43.0
RUS,SLE,3.0
RUS,SGP,37.0
RUS,SVK,1774.0
RUS,SVN,1542.0
RUS,ZAF,590.0
RUS,ESP,11316.0
RUS,LKA,8.0
RUS,KNA,4.0
RUS,LCA,4.0
RUS,VCT,2.0
RUS,SUR,5.0
RUS,SWZ,3.0
RUS,SWE,8579.0
RUS,CHE,7119.0
RUS,SYR,133.0
RUS,TWN,28.0
RUS,TJK,176029.0
RUS,THA,112.0
RUS,TGO,467.0
RUS,TON,2.0
RUS,TTO,18.0
RUS,TUN,300.0
RUS,TUR,19869.0
RUS,TKM,128858.0
RUS,TCA,2.0
RUS,UKR,3613240.0
RUS,ARE,471.0
RUS,GBR,15053.0
RUS,USA,22327.0
RUS,URY,449.0
RUS,UZB,746535.0
RUS,VEN,577.0
RUS,VNM,4.0
RUS,VIR,17.0
RUS,VGB,3.0
RUS,PSE,3105.0
RUS,YEM,1368.0
RUS,ZMB,11.0
RUS,ZWE,68.0
RWA,AFG,7.0
RWA,AUS,44.0
RWA,AUT,155.0
RWA,BGD,14.0
RWA,BEL,729.0
RWA,BEN,42.0
RWA,BOL,1.0
RWA,BWA,2.0
RWA,BRA,8.0
RWA,BGR,18.0
RWA,BFA,3.0
RWA,BDI,29159.0
RWA,KHM,1.0
RWA,CMR,2262.0
RWA,CAN,2604.0
RWA,CAF,10.0
RWA,TCD,468.0
RWA,CHL,5.0
RWA,CHN,5.0
RWA,COL,4.0
RWA,COM,26.0
RWA,COD,23194.0
RWA,COG,46.0
RWA,CRI,1.0
RWA,CIV,394.0
RWA,CUB,5.0
RWA,CYP,1.0
RWA,CZE,13.0
RWA,DNK,153.0
RWA,DJI,2124.0
RWA,ECU,2.0
RWA,EGY,61.0
RWA,GNQ,59.0
RWA,ERI,767.0
RWA,ETH,12420.0
RWA,FIN,28.0
RWA,FRA,111.0
RWA,GAB,138.0
RWA,GMB,1244.0
RWA,DEU,528.0
RWA,GHA,157.0
RWA,GRC,101.0
RWA,GLP,24.0
RWA,GIN,11.0
RWA,HKG,52.0
RWA,HUN,9.0
RWA,IND,645.0
RWA,IRL,64.0
RWA,ISR,7.0
RWA,ITA,633.0
RWA,JPN,7.0
RWA,JOR,1.0
RWA,KEN,4634.0
RWA,KGZ,12.0
RWA,LVA,1.0
RWA,LSO,3.0
RWA,LBY,3.0
RWA,LTU,1.0
RWA,LUX,65.0
RWA,MKD,3.0
RWA,MDG,52.0
RWA,MWI,110.0
RWA,MYS,16.0
RWA,MTQ,32.0
RWA,MYT,638.0
RWA,MCO,1.0
RWA,MOZ,31.0
RWA,NAM,2.0
RWA,NPL,8.0
RWA,NLD,1247.0
RWA,NZL,44.0
RWA,NER,46.0
RWA,NGA,1214.0
RWA,NOR,151.0
RWA,PAK,41.0
RWA,POL,8.0
RWA,PRI,3.0
RWA,REU,6.0
RWA,RUS,1.0
RWA,STP,7.0
RWA,SEN,1.0
RWA,SYC,7.0
RWA,SGP,10.0
RWA,SVK,2.0
RWA,SOM,1471.0
RWA,ZAF,908.0
RWA,ESP,154.0
RWA,SDN,60380.0
RWA,SWZ,2.0
RWA,SWE,112.0
RWA,CHE,611.0
RWA,TZA,19608.0
RWA,TGO,1.0
RWA,TUN,2.0
RWA,TUR,16.0
RWA,UGA,65400.0
RWA,GBR,1172.0
RWA,USA,1130.0
RWA,VEN,5.0
RWA,ZMB,2.0
RWA,ZWE,190.0
SHN,AUS,28.0
SHN,BOL,3.0
SHN,BRA,191.0
SHN,CMR,1.0
SHN,CAN,19.0
SHN,CHL,328.0
SHN,COL,3.0
SHN,CUB,9.0
SHN,DOM,114.0
SHN,FLK,199.0
SHN,FRA,4.0
SHN,GUF,11.0
SHN,DEU,2.0
SHN,GHA,5.0
SHN,GRC,15.0
SHN,GLP,21.0
SHN,IND,2.0
SHN,IRL,6.0
SHN,ISR,2.0
SHN,JAM,1.0
SHN,MWI,62.0
SHN,MTQ,28.0
SHN,MEX,34.0
SHN,MOZ,3.0
SHN,NLD,2.0
SHN,NZL,12.0
SHN,NOR,4.0
SHN,POL,4.0
SHN,PRI,12.0
SHN,REU,8.0
SHN,RUS,8.0
SHN,SEN,1.0
SHN,ZAF,96.0
SHN,SDN,19.0
SHN,SWZ,2.0
SHN,UKR,5.0
SHN,USA,1095.0
SHN,URY,3.0
SHN,VEN,2.0
SHN,VIR,1.0
SHN,ZMB,2.0
SHN,ZWE,228.0
SPM,AUS,6.0
SPM,BOL,2.0
SPM,COL,5.0
SPM,CRI,1.0
SPM,FRA,70.0
SPM,GUF,48.0
SPM,PYF,2.0
SPM,GRC,7.0
SPM,PAN,24.0
SPM,RUS,2.0
SPM,UKR,1.0
SPM,VEN,1.0
WSM,AFG,4.0
WSM,ASM,17777.0
WSM,AUS,13084.0
WSM,AUT,6.0
WSM,BHR,1.0
WSM,BGD,6.0
WSM,BEL,1.0
WSM,BMU,26.0
WSM,KHM,2.0
WSM,CAN,73.0
WSM,CHL,4.0
WSM,CHN,10.0
WSM,COL,5.0
WSM,COK,8.0
WSM,CUB,1.0
WSM,CZE,2.0
WSM,DNK,10.0
WSM,DOM,4.0
WSM,EGY,1.0
WSM,FJI,960.0
WSM,FRA,8.0
WSM,PYF,71.0
WSM,DEU,17.0
WSM,GRC,2.0
WSM,GUM,147.0
WSM,HND,1.0
WSM,HKG,69.0
WSM,IND,320.0
WSM,IRL,16.0
WSM,ISR,21.0
WSM,ITA,67.0
WSM,JPN,63.0
WSM,KIR,9.0
WSM,KWT,2.0
WSM,KGZ,2.0
WSM,MEX,7.0
WSM,FSM,35.0
WSM,NRU,3.0
WSM,NPL,3.0
WSM,NLD,16.0
WSM,NCL,79.0
WSM,NZL,46795.0
WSM,NIU,39.0
WSM,NFK,1.0
WSM,MNP,6.0
WSM,PAK,17.0
WSM,PLW,88.0
WSM,PAN,3.0
WSM,PNG,54.0
WSM,QAT,1.0
WSM,SGP,31.0
WSM,SLB,86.0
WSM,ESP,2.0
WSM,SWE,17.0
WSM,CHE,6.0
WSM,TKL,80.0
WSM,TON,94.0
WSM,TUR,16.0
WSM,TUV,4.0
WSM,ARE,4.0
WSM,GBR,1.0
WSM,USA,17467.0
WSM,VUT,185.0
WSM,WLF,2.0
WSM,YEM,1.0
SMR,AUS,3.0
SMR,BEL,4.0
SMR,BOL,1.0
SMR,CAN,15.0
SMR,CHL,2.0
SMR,COL,7.0
SMR,CZE,4.0
SMR,ECU,3.0
SMR,EGY,1.0
SMR,FRA,4.0
SMR,DEU,401.0
SMR,GRC,5.0
SMR,ISR,1.0
SMR,ITA,3115.0
SMR,KGZ,1.0
SMR,NOR,7.0
SMR,PAN,1.0
SMR,PER,2.0
SMR,POL,4.0
SMR,ESP,5.0
SMR,SWE,6.0
SMR,CHE,33.0
SMR,USA,5.0
STP,AND,2.0
STP,AGO,5915.0
STP,ARM,3.0
STP,AUS,18.0
STP,BEL,94.0
STP,BEN,103.0
STP,BIH,1.0
STP,BRA,6.0
STP,CMR,291.0
STP,CAN,15.0
STP,CPV,3433.0
STP,COL,3.0
STP,COD,104.0
STP,CIV,183.0
STP,CZE,1.0
STP,DJI,1.0
STP,DOM,7.0
STP,GNQ,309.0
STP,ETH,56.0
STP,FRA,636.0
STP,GAB,3088.0
STP,GMB,6.0
STP,DEU,1281.0
STP,GRC,2.0
STP,GLP,1.0
STP,GIN,9.0
STP,HKG,2.0
STP,HUN,2.0
STP,IND,27.0
STP,ISR,19.0
STP,ITA,43.0
STP,JPN,7.0
STP,KEN,3.0
STP,LBY,5.0
STP,LUX,6.0
STP,MKD,16.0
STP,MWI,130.0
STP,MTQ,2.0
STP,MEX,2.0
STP,MCO,5.0
STP,NLD,109.0
STP,NER,125.0
STP,NGA,2977.0
STP,PAK,2.0
STP,PER,2.0
STP,POL,4.0
STP,PRT,12267.0
STP,REU,16.0
STP,RUS,46.0
STP,RWA,5.0
STP,SCG,3.0
STP,ESP,64.0
STP,SDN,36.0
STP,SWZ,5.0
STP,SWE,7.0
STP,CHE,1.0
STP,TGO,3.0
STP,UGA,1.0
STP,UKR,31.0
STP,ARE,6.0
STP,GBR,1640.0
STP,USA,136.0
STP,ZMB,4.0
STP,ZWE,484.0
SAU,AFG,59.0
SAU,DZA,28.0
SAU,AUS,1606.0
SAU,AUT,114.0
SAU,BHS,6.0
SAU,BHR,679.0
SAU,BGD,24.0
SAU,BEL,15.0
SAU,BEN,30.0
SAU,BMU,3.0
SAU,BOL,6.0
SAU,BRA,1170.0
SAU,BGR,14.0
SAU,KHM,2.0
SAU,CMR,5.0
SAU,CAN,9984.0
SAU,CAF,18.0
SAU,TCD,4.0
SAU,CHL,18.0
SAU,CHN,36.0
SAU,COL,59.0
SAU,COD,406.0
SAU,COG,3.0
SAU,CRI,10.0
SAU,CIV,11.0
SAU,CYP,106.0
SAU,CZE,17.0
SAU,DNK,184.0
SAU,DOM,30.0
SAU,ECU,33.0
SAU,EGY,4743.0
SAU,GNQ,1.0
SAU,ETH,23.0
SAU,FJI,1.0
SAU,FIN,191.0
SAU,FRA,342.0
SAU,GUF,4.0
SAU,GAB,3.0
SAU,GMB,15.0
SAU,DEU,1124.0
SAU,GHA,23.0
SAU,GRC,153.0
SAU,GUM,1.0
SAU,GTM,20.0
SAU,GIN,417.0
SAU,HND,5.0
SAU,HKG,310.0
SAU,HUN,3.0
SAU,ISL,2.0
SAU,IND,5350.0
SAU,IDN,620.0
SAU,IRN,67.0
SAU,IRQ,180.0
SAU,IRL,421.0
SAU,ISR,872.0
SAU,ITA,92.0
SAU,JPN,131.0
SAU,JOR,4968.0
SAU,KEN,2.0
SAU,PRK,3.0
SAU,KWT,33493.0
SAU,KGZ,1.0
SAU,LVA,1.0
SAU,LBN,764.0
SAU,LBR,1.0
SAU,LBY,2186.0
SAU,LTU,6.0
SAU,LUX,6.0
SAU,MAC,2.0
SAU,MKD,3.0
SAU,MDG,4.0
SAU,MYS,54.0
SAU,MDV,2.0
SAU,MRT,324.0
SAU,MUS,4.0
SAU,MEX,121.0
SAU,MAR,31.0
SAU,MOZ,5.0
SAU,MMR,13.0
SAU,NPL,11.0
SAU,NLD,944.0
SAU,NZL,253.0
SAU,NIC,2.0
SAU,NER,42.0
SAU,NGA,760.0
SAU,MNP,1.0
SAU,NOR,207.0
SAU,OMN,1708.0
SAU,PAK,212.0
SAU,PAN,38.0
SAU,PRY,11.0
SAU,PER,17.0
SAU,PHL,885.0
SAU,POL,26.0
SAU,PRI,2.0
SAU,QAT,1141.0
SAU,REU,1.0
SAU,RWA,39.0
SAU,SEN,2.0
SAU,SYC,3.0
SAU,SGP,94.0
SAU,SVK,6.0
SAU,ZAF,263.0
SAU,ESP,205.0
SAU,LKA,5.0
SAU,KNA,3.0
